DATAFLOW,LAST UPDATE,freq,unit,agriprod,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE33,2016,264,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE33,2017,287,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE33,2018,282,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE33,2019,284,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE33,2020,289,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE33,2021,286,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE33,2022,287,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE34,2013,143,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE34,2014,171,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE34,2015,163,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE34,2016,156,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE34,2017,187,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE34,2018,176,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE34,2019,171,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE34,2020,176,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE34,2021,194,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE34,2022,196,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE35,2013,192,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE35,2014,186,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE35,2015,202,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE35,2016,212,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE35,2017,199,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE35,2018,202,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE35,2019,205,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE35,2020,206,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE35,2021,209,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BE35,2022,214,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG,2011,153,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG,2012,184,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG,2013,199,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG,2014,220,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG,2015,225,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG,2016,225,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG,2017,240,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG,2018,256,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG,2019,253,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG,2020,225,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG,2021,267,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG,2022,320,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG3,2011,164,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG3,2012,194,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG3,2013,215,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG3,2014,235,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG3,2015,245,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG3,2016,245,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG3,2017,261,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG3,2018,271,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG3,2019,276,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG3,2020,248,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG3,2021,302,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG3,2022,359,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG31,2011,112,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG31,2012,148,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG31,2013,174,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG31,2014,199,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG31,2015,210,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG31,2016,215,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG31,2017,230,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG31,2018,245,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG31,2019,254,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG31,2020,250,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG31,2021,278,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG31,2022,321,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG32,2011,169,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG32,2012,215,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG32,2013,235,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG32,2014,256,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG32,2015,271,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG32,2016,276,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG32,2017,291,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG32,2018,302,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG32,2019,308,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG32,2020,298,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG32,2021,327,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG32,2022,383,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG33,2011,256,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG33,2012,276,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG33,2013,302,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG33,2014,317,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG33,2015,327,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG33,2016,332,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG33,2017,348,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG33,2018,358,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG33,2019,353,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG33,2020,270,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG33,2021,407,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG33,2022,478,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG34,2011,112,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG34,2012,143,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG34,2013,148,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG34,2014,159,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG34,2015,159,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG34,2016,164,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG34,2017,174,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG34,2018,179,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG34,2019,189,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG34,2020,177,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG34,2021,202,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG34,2022,264,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG4,2011,97,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG4,2012,107,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG4,2013,118,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG4,2014,128,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG4,2015,133,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG4,2016,133,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG4,2017,153,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG4,2018,164,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG4,2019,159,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG4,2020,155,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG4,2021,162,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG4,2022,203,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG41,2011,77,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG41,2012,77,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG41,2013,87,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG41,2014,97,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG41,2015,107,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG41,2016,118,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG41,2017,143,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG41,2018,153,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG41,2019,153,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG41,2020,151,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG41,2021,151,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG41,2022,177,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG42,2011,102,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG42,2012,118,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG42,2013,128,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG42,2014,138,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG42,2015,143,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG42,2016,138,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG42,2017,159,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG42,2018,164,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG42,2019,162,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG42,2020,159,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG42,2021,170,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,BG42,2022,222,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EE,2013,43,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EE,2014,50,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EE,2015,55,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EE,2016,54,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EE,2017,60,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EE,2018,62,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EE0,2013,43,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EE0,2014,50,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EE0,2015,55,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EE0,2016,54,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EE0,2017,60,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EE0,2018,62,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EE00,2013,43,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EE00,2014,50,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EE00,2015,55,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EE00,2016,54,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EE00,2017,60,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EE00,2018,62,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL,2011,549,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL,2012,544,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL,2013,460,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL,2014,435,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL,2015,433,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL,2016,441,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL,2017,449,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL,2018,444,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL,2019,448,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL,2020,464,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL,2021,476,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL,2022,486,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL3,2016,1128,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL3,2017,1069,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL3,2018,1010,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL3,2019,951,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL3,2020,961,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL3,2021,1034,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL3,2022,1048,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL30,2016,1128,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL30,2017,1069,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL30,2018,1010,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL30,2020,891,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL30,2021,927,p
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL30,2022,1048,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL4,2015,696,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL4,2016,799,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL4,2017,836,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL4,2018,755,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL4,2019,750,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL4,2020,812,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL4,2021,828,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL4,2022,795,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL41,2015,872,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL41,2016,858,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL41,2017,858,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL41,2018,854,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL41,2019,854,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL41,2020,833,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL41,2021,833,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL41,2022,843,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL42,2015,398,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL42,2016,370,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL42,2017,370,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL42,2018,370,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL42,2019,370,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL42,2020,310,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL42,2021,310,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL42,2022,369,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL43,2015,657,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL43,2016,930,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL43,2017,1011,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL43,2018,833,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL43,2019,823,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL43,2020,960,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL43,2021,998,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL43,2022,892,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL5,2015,353,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL5,2016,343,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL5,2017,347,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL5,2018,355,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL5,2019,359,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL5,2020,378,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL5,2021,391,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL5,2022,399,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL51,2015,320,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL51,2016,318,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL51,2017,316,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL51,2018,327,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL51,2019,344,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL51,2020,357,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL51,2021,372,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL51,2022,393,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL52,2015,393,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL52,2016,405,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL52,2017,410,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL52,2018,422,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL52,2019,425,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL52,2020,453,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL52,2021,464,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL52,2022,467,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL53,2015,302,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL53,2016,233,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL53,2017,238,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL53,2018,238,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL53,2019,229,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL53,2020,242,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL53,2021,256,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL53,2022,259,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL54,2015,317,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL54,2016,323,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL54,2017,337,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL54,2018,315,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL54,2019,312,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL54,2020,300,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL54,2021,298,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL54,2022,323,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL6,2015,467,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL6,2016,461,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL6,2017,463,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL6,2018,469,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL6,2019,478,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL6,2020,490,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,ARA,EL6,2021,499,
